FR_sad,FR_spr,FR_her,X,Y,year,month,day,pred_weight,pred_length,saduria,sprat,herring,lat,lon,ices_rect,depth
0,0,0,875.7246998012747,6380.894018834296,2009,3,7,12,11,0,0,0,57.4149,21.26,43H1,64
0,0,0,861.9339092052977,6363.781247882838,2009,3,7,12.1,12,0,0,0,57.2732,21.0066,43H1,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,50,19,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,27.8,15,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,28,15,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,16,13,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,18.1,13,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,12.8,12,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,20,14,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,8.4,10,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,3.6,7,0,0,0,57.3183,20.9549,43H0,62
0,0,0,858.3837091101697,6368.516325432017,2009,3,7,15.4,12,0,0,0,57.3183,20.9549,43H0,62
0,0,0,865.6290227460703,6339.303660788486,2009,3,8,3.3,7,0,0,0,57.0516,21.0317,43H1,30
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,275,31,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,315,33,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,340,33,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,400,35,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,190,27,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,190,27,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,185,27,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,215,28,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,175,27,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,175,27,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,240,31,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,135,25,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,125,25,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,155,26,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,160,26,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,230,28,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,140,25,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,135,24,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,120,23,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,100,22,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,80,21,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,95,21,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,85,21,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,28.6,15,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,6,9,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,205,28,0,0,0,56.77,20.7267,42H0,49
0,0,0,849.7949095421494,6306.4258572434665,2009,3,9,105,23,0,0,0,56.77,20.7267,42H0,49
0,0,0,846.8028382962842,6291.824660431027,2009,3,9,20,14,0,0,0,56.6417,20.6583,42H0,51
0,0,0,846.8028382962842,6291.824660431027,2009,3,9,5.2,9,0,0,0,56.6417,20.6583,42H0,51
0,0,0,846.8028382962842,6291.824660431027,2009,3,9,6,9,0,0,0,56.6417,20.6583,42H0,51
0,0,0,846.8028382962842,6291.824660431027,2009,3,9,3.3,7,0,0,0,56.6417,20.6583,42H0,51
0,0,0,846.8028382962842,6291.824660431027,2009,3,9,200,26,0,0,0,56.6417,20.6583,42H0,51
0,0,0,850.0759721788378,6290.788005550185,2009,3,9,4.2,8,0,0,0,56.63,20.71,42H0,41
0,0,0,850.0759721788378,6290.788005550185,2009,3,9,255,30,0,0,0,56.63,20.71,42H0,41
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,105,23,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,75,20,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,100,22,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,70,20,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,65,20,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,65,20,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,7.4,10,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,42,16,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,58.7,19,0,0,0,56.5583,20.43,42H0,73
0,0,0,833.5624896611388,6281.42495993927,2009,3,10,37.3,16,0,0,0,56.5583,20.43,42H0,73
0,0,0,822.0351778213239,6276.0555523036755,2009,3,10,400,37,0,0,0,56.5183,20.2366,42H0,90
0,0,0,811.994787847823,6184.062956012428,2009,3,11,895,44,0,0,0,55.7017,19.9666,40G9,76
0,0,0,811.994787847823,6184.062956012428,2009,3,11,555,38,0,0,0,55.7017,19.9666,40G9,76
0,0,0,817.7652878166263,6194.335587257272,2009,3,11,125,23,0,0,0,55.7899,20.07,40H0,66
0,0,0,817.7652878166263,6194.335587257272,2009,3,11,130,25,0,0,0,55.7899,20.07,40H0,66
0,0,0,817.7652878166263,6194.335587257272,2009,3,11,120,24,0,0,0,55.7899,20.07,40H0,66
0,0,0,817.7652878166263,6194.335587257272,2009,3,11,125,24,0,0,0,55.7899,20.07,40H0,66
0,0,0,817.7652878166263,6194.335587257272,2009,3,11,60,21,0,0,0,55.7899,20.07,40H0,66
0,0,0,817.7652878166263,6194.335587257272,2009,3,11,65,20,0,0,0,55.7899,20.07,40H0,66
0,0,0,826.831929999619,6192.417622622901,2009,3,11,2885,72,0,0,0,55.7667,20.2117,40H0,62
0,0,0,826.831929999619,6192.417622622901,2009,3,11,95,22,0,0,0,55.7667,20.2117,40H0,62
0,0,0,826.831929999619,6192.417622622901,2009,3,11,95,22,0,0,0,55.7667,20.2117,40H0,62
0,0,0,826.831929999619,6192.417622622901,2009,3,11,65,20,0,0,0,55.7667,20.2117,40H0,62
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,335,33,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,350,33,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,35,16,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,175,26,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,170,27,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,230,30,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,185,27,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,340,34,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,265,31,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,235,30,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,225,29,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,130,23,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,155,22,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,155,26,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,90,21,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,125,23,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,420,36,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,115,23,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,285,30,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,95,22,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,75,20,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,70,20,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,70,20,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,200,27,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,65,19,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,80,21,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,85,22,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,80,20,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,95,21,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,75,20,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,55,19,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,60,19,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,60,19,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,60,19,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,49.6,18,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,45.3,17,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,170,26,0,0,0,56.2049,19.9283,41G9,65
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,49.3,18,0,0,0,56.935,20.3832,42H0,80
0,0,0,827.3925398163053,6323.054895243844,2008,3,4,20,13,0,0,0,56.935,20.3832,42H0,80
0,0,0,805.5952208005227,6239.817891686585,2008,12,3,16.1,13,0,0,0,56.2049,19.9283,41G9,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,470,37,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,155,25,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,110,22,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,320,31,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,275,30,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,205,27,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,255,30,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,210,28,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,175,28,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,215,28,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,23.3,14,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,85,21,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,33.2,16,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,165,25,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,50.2,17,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,150,24,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,70,19,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,60,19,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,36.2,16,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,75,20,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,55,18,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,60,19,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,6,9,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,240,29,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,5.4,9,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,6.5,9,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,215,29,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,2.3,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,155,26,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,215,29,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.2,5,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,155,25,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.6,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,2.2,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,48.2,18,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.3,5,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.3,5,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,39,16,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,135,24,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,110,23,0,0,0,57.0332,20.7833,43H0,71
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,95,22,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.2,5,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.6,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,105,22,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,1.8,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,140,25,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,3.6,7,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,2.3,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,850.7667109345098,6335.954137652097,2008,3,4,100,22,0,0,0,57.0332,20.7833,43H0,71
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,2.3,6,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,4,8,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,3.6,7,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,2.6,8,0,0,0,57.7783,21.4117,44H1,65
0,0,0,880.9857432473945,6422.091807846972,2008,12,4,5,8,0,0,0,57.7783,21.4117,44H1,65
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,430,34,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,430,34,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,660,40,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,555,39,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,1410,52,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,490,36,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,320,33,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,275,30,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,255,29,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,265,30,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,280,30,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,1.2,5,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,1.2,6,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,2.2,6,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,3,7,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,4,8,0,0,0,57.4733,21.1167,43H1,71
0,0,0,866.5520117302476,6386.5951131858255,2008,12,5,4.2,8,0,0,0,57.4733,21.1167,43H1,71
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,75,20,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,26.1,14,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,60,18,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,55,18,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,40,17,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,70,20,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,70,20,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,55,19,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,50,17,0,0,0,57.2233,20.9716,43H0,41
0,0,0,860.3157290115388,6358.053109653557,2008,12,5,55,18,0,0,0,57.2233,20.9716,43H0,41
0,0,0,843.1979787996937,6352.299074648274,2008,3,5,70,20,0,0,0,57.185,20.6816,43H0,83
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,65,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,60,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,55,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,60,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,35,15,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,60,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,65,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,55,18,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,56.2,19,0,0,0,57.305,20.9866,43H0,68
0,0,0,860.4189796515948,6367.2068299501125,2008,12,5,58.2,18,0,0,0,57.305,20.9866,43H0,68
0,0,0,845.8126987281854,6354.935093912452,2008,3,5,170,25,0,0,0,57.2066,20.7283,43H0,77
0,0,0,850.249341982821,6359.787377947012,2008,3,5,780,42,0,0,0,57.2466,20.8082,43H0,47
0,0,0,850.249341982821,6359.787377947012,2008,3,5,435,37,0,0,0,57.2466,20.8082,43H0,47
0,0,0,860.448837553725,6364.601471117685,2008,12,5,1.2,5,0,0,0,57.2817,20.9833,43H0,64
0,0,0,860.448837553725,6364.601471117685,2008,12,5,1.2,6,0,0,0,57.2817,20.9833,43H0,64
0,0,0,850.249341982821,6359.787377947012,2008,3,5,160,25,0,0,0,57.2466,20.8082,43H0,47
0,0,0,860.448837553725,6364.601471117685,2008,12,5,0.8,5,0,0,0,57.2817,20.9833,43H0,64
0,0,0,860.448837553725,6364.601471117685,2008,12,5,1.2,5,0,0,0,57.2817,20.9833,43H0,64
0,0,0,860.448837553725,6364.601471117685,2008,12,5,1.6,6,0,0,0,57.2817,20.9833,43H0,64
0,0,0,860.448837553725,6364.601471117685,2008,12,5,3.6,7,0,0,0,57.2817,20.9833,43H0,64
0,0,0,850.249341982821,6359.787377947012,2008,3,5,95,21,0,0,0,57.2466,20.8082,43H0,47
0,0,0,860.448837553725,6364.601471117685,2008,12,5,6.4,9,0,0,0,57.2817,20.9833,43H0,64
0,0,0,850.249341982821,6359.787377947012,2008,3,5,70,19,0,0,0,57.2466,20.8082,43H0,47
0,0,0,850.249341982821,6359.787377947012,2008,3,5,45.7,18,0,0,0,57.2466,20.8082,43H0,47
0,0,0,850.249341982821,6359.787377947012,2008,3,5,49,18,0,0,0,57.2466,20.8082,43H0,47
0,0,0,860.448837553725,6364.601471117685,2008,12,5,9.8,10,0,0,0,57.2817,20.9833,43H0,64
0,0,0,850.249341982821,6359.787377947012,2008,3,5,61.2,19,0,0,0,57.2466,20.8082,43H0,47
0,0,0,860.448837553725,6364.601471117685,2008,12,5,48.2,17,0,0,0,57.2817,20.9833,43H0,64
0,0,0,850.249341982821,6359.787377947012,2008,3,5,30,15,0,0,0,57.2466,20.8082,43H0,47
0,0,0,850.249341982821,6359.787377947012,2008,3,5,28,14,0,0,0,57.2466,20.8082,43H0,47
0,0,0,850.249341982821,6359.787377947012,2008,3,5,21.1,13,0,0,0,57.2466,20.8082,43H0,47
0,0,0,850.249341982821,6359.787377947012,2008,3,5,8.4,10,0,0,0,57.2466,20.8082,43H0,47
0,0,0,837.4915674786656,6367.485440568699,2008,3,5,275,29,0,0,0,57.325,20.6083,43H0,84
0,0,0,837.4915674786656,6367.485440568699,2008,3,5,105,22,0,0,0,57.325,20.6083,43H0,84
0,0,0,837.4915674786656,6367.485440568699,2008,3,5,160,26,0,0,0,57.325,20.6083,43H0,84
0,0,0,855.2030720141312,6448.449427225854,2008,3,6,21.1,14,0,0,0,58.0349,21.02,45H1,78
0,0,0,875.2853410520792,6431.814261935023,2008,3,7,16,12,0,0,0,57.8699,21.3317,44H1,70
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,1045,46,0,0,0,57.7732,21.4149,44H1,67
0,0,0,850.3139728044767,6338.914207330821,2008,12,6,1.3,5,0,0,0,57.06,20.78,43H0,78
0,0,0,850.3139728044767,6338.914207330821,2008,12,6,2.3,6,0,0,0,57.06,20.78,43H0,78
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,695,39,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,400,35,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,445,36,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,325,32,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,260,29,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,155,25,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,255,30,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,330,32,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,200,27,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,125,23,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,175,27,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,160,26,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,125,23,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,120,23,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,130,23,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,135,23,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,115,23,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,8.4,10,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,7.4,10,0,0,0,57.7732,21.4149,44H1,67
0,0,0,881.2294000535103,6421.543621084365,2008,3,7,10,10,0,0,0,57.7732,21.4149,44H1,67
